ID,HUMAN_ID,HUMAN_READABLE_NAME,NAME,ALT_NAMES (/ separated),PARENT_ID,PARENT,DATE_FROM,DATE_TO,CANON,LEGENDS,IN_MOVIES,TYPE,TYPE_CLASSES,IS_CAPITAL,X_GRID,Y_GRID,X_COORD,Y_COORD,Z_COORD,ORBITAL_RANK,DESC,CONJECTURAL_NAME,CONJECTURAl_TYPE,PLACEMENT_CERT.,PLACEMENT_LOGIC,NATIVE_SPECIES,KNOWN_ENVIRONMENTS,NOTES,INTERESTING,URLS (sources),ZOOM_LEVEL,tooltip_permanent,tooltip_direction,className,index_geo,last_updated,data_certified,WikiDataID,GEOM,PONCTUAL
c7f7d610-871b-53a8-8be8-26dcdfd7472c,10181,Seitia,Seitia,,,Outer Rim/unknown//Seitia/Seitia,,,,YES,,Star,,,K,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,,,,,,,,,,,,
25d8d270-f2d4-59ba-95e0-7fe8b44825bb,10182,Seitia Prime,Seitia Prime,,,Outer Rim/unknown/6249/Seitia/Seitia,,,,YES,,Planet,,,K,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,Bellorin Medical Academy located here,,,,,,,,,,,
2edb839d-4d8e-5e52-af2f-9b624c81c3bf,10183,Fanha,Fanha,,,Outer Rim/unknown//Seitia/Fanha,,,YES,,,Planet,,,K,19,,,,,,NO,NO,exact,Essential Atlas/,,,,"site of battle of Western Reaches Operation during Imperial Reconquest of the Rim in 17 BBY; Screed (Imperial Admiral) and Shea Hublin smashed Iska pirates her, forcing pirate lord Guun Cutlax to flee to Atravis Sector",,,,,,,,,,,
c0521bd3-10a1-5cee-81c8-14375f721211,10184,Bendii,Bendii,,,Outer Rim/unknown//Seitia/Seitia,,,,YES,,Planet,,,K,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,"appeared as blue orb; about 6 months after Yavin, Han, Leia and Chewie fled Imperial and bounty hunter pursuit above the world while ferrying supplies for Rebel Alliance aboard the Falcon",,,,,,,,,,,
5879847f-6dbd-5387-bca1-5ecacda70787,10185,Tol Ado,Tol Ado,,,Outer Rim/unknown//Seitia/Tol Ado,,,,YES,,Planet,,,K,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,"orbited in 3rd position; Imperial prison planet with poisonous atmosphere containing hydrogen fluoride with 10x average atmospheric pressure, and temp of 477 Celsius; had 124 orbital sensor stations; prison contained more than 1.4 M cell blocks, each with 4,000 cells",,,,,,,,,,,
f1e5ef80-cd15-5ed2-9bf5-81725b99c26e,10186,Seezar's Planet,Seezar's Planet,,,Outer Rim/unknown//Jjannex/Seezar's Planet,,,,YES,,Planet,,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,"Shirley (""Chanteuse of the Stars"") once performed here c. 3.5 ABY",,,,,,,,,,,
c74edfdc-2057-5c70-a27c-473138b7dd04,10187,Rycep Asteroid Belt,Rycep Asteroid Belt,,,Outer Rim/unknown//Jjannex/Rycep,,,YES,NO,,Asteroid Belt,,,L,19,,,,,,NO,NO,exact,Timelines map/,,,,"located just one hyperjump away from the Anoat system; during his efforts to capture the Trandoshan Doshanalawook (also known as ""Chainbreaker""), Bossk traced the outlaw here, where a dungeon ship of Wookiee prisoners was scheduled to pass by",,,,,,,,,,,
2baf252d-cc22-5b4c-a6e5-8eaa44293a1a,10188,Asteroid X342,Asteroid X342,,,Outer Rim/unknown/6255/Jjannex/Rycep,,,YES,NO,,Asteroid,,,L,19,,,,,,NO,NO,exact,Timelines map/,,,,"Bossk parked the Hound's Tooth here while waiting to get the drop on the outlaw Trandoshan Doshanalawook (also known as ""Chainbreaker"")",,,,,,,,,,,
5914fbcf-a30a-5910-a240-4a947bb1eeb8,10189,Jjannex II,Jjannex II,,,Outer Rim/unknown//Jjannex/Jjannex,,,,YES,,Planet,,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,Stormclaw (Imperial Star Destroyer) defeated a pirate attack near Jjannex II,,,,,,,,,,,
7cd41e24-05ca-5bb8-a307-564854bcd4a3,10190,Tarawa,Tarawa,,,Outer Rim/unknown//Steniplis/Tarawa,,,,YES,,Planet,,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,site of a battle during GCW,,,,,,,,,,,
a4a4987e-d4db-505f-90eb-4b6b49534425,10191,Dwor,Dwor,,,Outer Rim/unknown//Steniplis/Dwor,,,,YES,,Planet,,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,,,,,,,,,,,,
065ebe4d-bdab-5ac5-9a7c-91d993054af1,10192,Prexiar,Prexiar,,,Outer Rim/unknown//Steniplis/Prexiar,,,,YES,,Planet,,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,jungle,,Pirates of Prexiar operated an outpost here; planet had lots of jungle growth,,,,,,,,,,,
1e15c849-a2c3-5f90-805a-448c8b1fecd6,10193,Letaki,Letaki,,,Outer Rim/unknown//Steniplis/Letaki,,,,YES,,Planet,,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,Letaki,,,"Letaki: egg-shaped head, eight tentacles, four eyes, sharp beak, two sets of gills (could breathe air or water), carnivorous; homeworld of Evar Orbus (leader of Evar Orbus and His Galactic Jizz-Wailers)",,,,,,,,,,,
d8a6f0ec-f544-5a12-afa7-d8545000910d,10194,Dorlo system,Dorlo system,,,Atravis Sector,,,,YES,,Star System,,,,,22.47991,-927.941645,,,,,,,,,,,,https://starwars.fandom.com/wiki/Dorlo_system,,,,,,,,,,
e54fd8c6-a80a-52dc-949d-689febf7da34,10195,Dorlo,Dorlo,,,Outer Rim/unknown//Atravis/Dorlo,,,,YES,,Planet,,,L,19,,,,,,NO,NO,exact,Essential Atlas/,,,,"controlled by Empire; Professor Nij Por Ral, working for SoroSuub Corporation, helped excavate a 3-mile wall; Sorosuub hoped to use the runes on the wall to find Dorlo's resources; Qu Rahn led Rebel forces on Dorlo, but was defeated by Jerec's forces",,1,,,leaflet-tooltip,2866,,,,,
10d1b936-2015-53a9-af58-16a510565fb6,10196,Shumavar system,Shumavar system,,,Atravis Sector,,,,YES,,Star System,,,,,88.74765,-923.160302,,,,,,,,,,,,https://starwars.fandom.com/wiki/Shumavar_system,,,,,,,,,,
00e04e61-fc89-5b3b-a472-e7ae44dc1d0d,10197,Shumavar system,Shumavar system,,,Outer Rim Territories,,,YES,,,Star System,,,,,88.74765,-923.160302,,,,,,,,,,,,https://starwars.fandom.com/wiki/Shumavar_system,,,,,,,,,,
96bb61fd-3fad-528f-8c71-35b03f279e02,10198,Shumavar,Shumavar,,,Outer Rim/unknown//Atravis/Shumavar,,,YES,,,Planet,,,L,19,,,,,,NO,NO,exact,"Essential Atlas, TFA RPG Beginner Game/",,,,"site of a CW battle in which famous Shockball player and Seperatist hero Kob Mondray fought; located in CIS space; attacked by Nagai raiders in 4 ABY; hosted a trade conference in 24 ABY where Bornan Thul (trader) had planned to meet with Nolaa Tarkona (head of Diversity Alliance) to deliver a parcel, but skipped meeting after he realized that the parcel contained the coords for a storehouse containing a Human-specific plague",,1,,,leaflet-tooltip,2872,,,,,
1d505b7b-260e-5b71-9d6f-5894ce5b8d6a,10199,Vale,Vale,,,Outer Rim/unknown//Atravis/Vale,,,,YES,,Planet,,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,Shea Hublin (Imperial Ace) lost his leg and half his right arm when his squadron was ambushed by Rebels here in 13 BBY,,,,,,,,,,,
3d02aadd-8bbd-565d-9bdc-25c03394d7fa,10200,Ogoth Tiir system,Ogoth Tiir system,,,Atravis sector,,,,YES,,Star System,,,,,84.216357,-935.861539,,,,,,,,,,,,https://starwars.fandom.com/wiki/Ogoth_Tiir_system,,,,,,,,,,
f3a94eb1-a40b-55f4-9b76-a61f9ab6392a,10201,Ogoth Tiir,Ogoth Tiir,,,Outer Rim/unknown//Atravis/Ogoth Tiir,,,,YES,,Planet,,,L,19,,,,,,NO,NO,exact,Essential Atlas/,,,,"site of final battle of Western Reaches Operation in 17 BBY, in which Jona Grumby was crippled and Imperial forces killed Seperatist General Kendu Ultho, capturing his remaining forces",,1,VRAI,left,leaflet-tooltip,2766,,,,,
f9014c28-7eba-5d5e-9f76-7e9c2025653b,10202,Gon Tiek,Gon Tiek,,,Outer Rim/Western Reaches//Atravis/Gon Tiek,,,,YES,,Planet,,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,501st Legion fought on Gon Tiek at some point after formation og Empire in 19 BBY,,,,,,,,,,,
07a8e41c-f36e-59b8-a824-659d94eda3a8,10203,Gorbah,Gorbah,,,Outer Rim/unknown//Atravis/Gorbah,,,,YES,,Planet,,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,"site of 4 secret fighter bases under control of a rogue group attempting to take out Imperial forces, who immediately fled their bases when they realized there was no hope of beating the Empire",,,,,,,,,,,
e0bafaab-856e-58a7-9fe3-3807aa279b69,10204,Siluria,Siluria,,,Outer Rim/unknown//Atravis/Siluria,,,,YES,,Star,,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,,,,,,,,,,,,
4f512e76-6f80-5dbb-94e3-f4a8b44fe2e0,10205,Siluria III,Siluria III,,,Outer Rim/unknown/6268/Atravis/Siluria,,,,YES,,Planet,,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,dank caves,,capital: Koved City,,,,,,,,,,,
a508e8e8-c9da-59e8-ad4f-c29c5a02b6a5,10206,Atterol,Atterol,,,Outer Rim/unknown//Atravis/Atterol,,,,YES,,Unknown,,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,Battle of Atterol (Rebel Y-wing and Z-95s attempted to raid a small Imperial convoy) took place here during GCW,,,,,,,,,,,
afbd11a4-40ce-51dd-a1e4-aec267863eb9,10207,Atravis system,Atravis system,,,Atravis Sector,,,YES,YES,,Star System,,,L,19,70.964408,-945.641003,,,,NO,NO,exact,"Essential Atlas, TFA RPG Beginner Game/",,,,scouted by Freia Kallea and Banu Hydia in 3694 BBY; surrounding area explored between 5000 and 3000 BBY; fell within CIS borders in 22 BBY; 18th Sector Army of Republic charged with engaging CIS forces here; civilians suffered extensive casualties during reign of Empire; population 1 - 10 B c. 25 ABY,https://starwars.fandom.com/wiki/Atravis_system,1,,,leaflet-tooltip,2871,,,,,
5e541db0-2fd4-5fcb-aeac-be0a12718b01,10208,Pursin,Pursin,,,Outer Rim/unknown//Atravis/Pursin,,,,YES,,Planet,,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,Pursian,,,Pursians constantly at war with Yugami,,,,,,,,,,,
199765f4-1d07-5df6-90be-182b64d2cb4f,10209,Yugami,Yugami,,,Outer Rim/unknown//Atravis/Yugami,,,,YES,,Planet,,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,Yugami constantly at war with Pursin,,,,,,,,,,,
54104252-2471-5d7b-a1de-f3fdc579b7c9,10210,ZXK-100346.6a,ZXK-100346.6a,,,Outer Rim/unknown//Atravis/ZXK-100346,,,,YES,,Planet,,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,ice,,"sixth planet in system; hiding place of Soulsaber (deadly dark side artifact concealed by ancient Jedi); map showing location of this system was installed inside Temples of Vormijj on Pamorjal; in 3 ABY, dark Jedi discovered the location and traveled there in search of the weapon",,,,,,,,,,,
8e4ad9d8-6724-59ca-be29-feb2e2524af8,10211,Uru,Uru,,,Outer Rim/unknown//Atravis/Uru,,,,YES,,Planet,,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,Oni,,,"Oni: militant species often known to work off-planet as mercenaries, and female Oni could store static electricity in a unique gland in their bodies",,,,,,,,,,,
84bb6ee6-d589-51cd-baa2-767787aa0a91,10212,Heriston,Heriston,,,Outer Rim/unknown//Atravis/Heriston,,,,YES,,Planet,,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,,,,,,,,,,,,
a0675209-f450-5bb1-9844-0b5adc275880,10213,Heriston Depot,Heriston Depot,,,Outer Rim/unknown/6276/Atravis/Heriston,,,,YES,,Artificial object,Space Station,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,"key space station in Outer Rim, which boasted a drydock (rarity in the Outer Rim at the time), standard refueling and repair facilities; prior to its establishment, Imperial vessels had to travel coreward to find a drydock; Eriadu had comparable facilities, but was often fully engaged maintaining Seswenna sector's defense fleet; protected by a number of platforms, starfighter wings, system patrol craft",,,,,,,,,,,
ca3a58b7-5482-5a8a-a9e4-4dbe4249b81e,10214,Carreras system,Carreras system,,,Outer Rim/unknown//Atravis/Carreras,,,,YES,,Star System,,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,,https://starwars.fandom.com/wiki/Carreras_system,,,,,,,,,,
1712f372-0c18-52c4-a14c-20dd342778a4,10215,Carreras Major,Carreras Major,,,Outer Rim/unknown/6278/Atravis/Carreras,,,,YES,,Planet,,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,Shifala,,,backwater; Shifala: simians with furry humanoid features; developed government that spanned the entire star system,,,,,,,,,,,
1e732024-d816-51c3-8ccd-219ef4069f76,10216,Carreras Minor,Carreras Minor,,,Outer Rim/unknown/6278/Atravis/Carreras,,,,YES,,Planet,,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,ringed planet; an ice mining platform was operational on the ring,,,,,,,,,,,
dda65ccd-af56-50f9-b0b6-354d8ac60a83,10217,Carreras Minor's moon,Carreras Minor's moon,,,Outer Rim/unknown/6278/Atravis/Carreras,,,,YES,,Moon,,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,Ania Solo ran a junkyard here; home of gesaw rats (blue-skinned rodents that fed on power),,,,,,,,,,,
0cdcd94b-77e5-5c81-b1b4-01e109b45d19,10218,Carreras G51 Communications Array,Carreras G51 Communications Array,,,Outer Rim/unknown/6278/Atravis/Carreras,,,,YES,,Artificial object,Space Station,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,"part of Marasiah Fel's galaxy-spanning G51 communications array; Darth Wredd took control of the array and flew it to his hiding place on the rogue planet of Mala, his homeworld; it was destroyed in a collision with the planet",,,,,,,,,,,
90ac88ef-c753-5362-b9e8-b5beac04e8f5,10219,Mala,Mala,,,Outer Rim/unknown//Atravis/Mala,,,,YES,,Planet,,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,"forests, hills (historic), barren rock (modern)",,"remote world home to near-Human species (extinct); with sedentary and nomadic iron age communities; the One Sith used Mala as a testing ground for new bioweapon, which exterminated all life on planet and also knocked it out of orbit, turning it into a rogue planet; Darth Wredd was sole survivor",,,,,,,,,,,
c76a0542-1591-5bb0-b1c4-65a4ec8e6f0e,10220,Surd Nebula,Surd Nebula,,,Outer Rim/unknown//Atravis/unknown,,,,YES,,Nebula,,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,Mala and the Carreras system were just beyond the nebula's veil; Mustafar system was the closest system to Surd Nebula,https://starwars.fandom.com/wiki/Surd_Nebula,,,,,,,,,,
533a61eb-66f3-5092-8142-9b2e5ec51320,10221,Surd Nebula,Surd Nebula,,,Atravis sector,,,,YES,,Nebula,,,,,,,,,,,,,,,,,,https://starwars.fandom.com/wiki/Surd_Nebula,,,,,,,,,,
cd715635-6037-504b-b046-c6eb1d534bac,10222,Mustafar system,Mustafar system,,,Atravis Sector,,,YES,YES,,Star System,,,,,17.363034,-984.311166,,,,,,,,,,,,https://starwars.fandom.com/wiki/Mustafar_system,0,,,,,,,,,
efa04a03-9b05-5806-b677-fe6485586f23,10223,Priate,Priate,,,Outer Rim/Western Reaches//Atravis/Mustafar,,,YES,,,Star,,,L,19,,,,,,NO,NO,exact,Essential Atlas/,,,,,,,,,,,,,,,
01b07b9f-99c1-5bfa-980e-f19001921651,10224,1. Schada,Schada,,,Outer Rim/Western Reaches/6285/Atravis/Mustafar,,,YES,,,Planet,,,L,19,,,,1,,NO,NO,exact,Essential Atlas/,,scorched rock,,,,,,,,,,,,,
8a6442c2-167a-5fb8-ae46-09a40e38dba7,10225,2. Jestefad,Jestefad,,,Outer Rim/Western Reaches/6285/Atravis/Mustafar,,,YES,,,Planet,gas giant,,L,19,,,,2,gas giant,NO,NO,exact,Essential Atlas/,,,,,,,,,,,,,,,
ac12fec3-02ce-5583-9f06-13f292fdb391,10226,3. Mustafar,Mustafar,,,Outer Rim/Western Reaches/6285/Atravis/Mustafar,,,YES,,YES,Planet,,,L,19,,,,3,,NO,NO,exact,Essential Atlas/,,"forests, glens, lava oceans, lava rivers, molten rock plains, lava pits, obsidian mountain ranges, obsidian shorelines, volcanoes",,"once a lush green world, until an intense Force battle pulled the planets into their current arrangement; Black Sun drawn here as a place to dispose of evidence; last capital of CIS; Vader and Kenobi dueled here; planet constantly flexed and torn by competing pulls of Jestefad and Lefrani, which each prefented Mustafar from becoming a moon of the other",,0,VRAI,,leaflet-tooltip,2765,,,,,
9eefdc9f-f915-5b45-83e8-628065afdc66,10227,4. Lefrani,Lefrani,,,Outer Rim/Western Reaches/6285/Atravis/Mustafar,,,YES,,,Planet,gas giant,,L,19,,,,4,gas giant,NO,NO,exact,Essential Atlas/,,,,,,,,,,,,,,,
ff08ce70-df49-510f-9549-6426fbf4aaf7,10228,5. Rietta,Rietta,,,Outer Rim/Western Reaches/6285/Atravis/Mustafar,,,,YES,,Planet,gas giant,,L,19,,,,5,"gas giant, 2 moons",NO,NO,exact,Essential Atlas/,,,,,,,,,,,,,,,
f3afc639-5971-5cbf-996d-b5225bf9f896,10229,Nur,Nur,,,Outer Rim/Western Reaches/6285/Atravis/Mustafar,,,YES,,,Moon,,,L,19,,,,,,NO,NO,exact,Essential Atlas/,,ocean,,water moon in Mustafar system (presumably a gas giant's moon); home of heavily secured underwater Fortress Inquisitorius; used to contain captured Jedi; infiltrated by Cal Kestis and Cere Junda,,,,,,,,,,,
6ff7a703-3a7b-5827-ba61-dbd76e783739,10230,6. unidentified planetoid,unidentified planetoid,,,Outer Rim/Western Reaches/6285/Atravis/Mustafar,,,,YES,,Dwarf Planet,,,L,19,,,,6,,NO,NO,exact,Essential Atlas/,,,,uninhabited; destroyed during test of (Star Destroyer) Conqueror's superlaser,,,,,,,,,,,
0b614212-0a43-5219-8567-6c13be0af92a,10231,Buruunin,Buruunin,,,Outer Rim/unknown//Atravis/Buruunin,,,,YES,,Planet,,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,"site of an Imperial assault resulting in heavy civilian casualties, commanded by General Cascaan",,,,,,,,,,,
8629c1da-c4d8-5088-8ac4-3d957253962c,10232,Tosste system,Tosste system,,,Atravis Sector,,,,YES,,Star System,,,,,33.216962,-989.008626,,,,,,,,,,,,https://starwars.fandom.com/wiki/Tosste_system,,,,,,,,,,
313b1abb-a5a2-581e-8f40-21754db3bf64,10233,Tosste,Tosste,,,Outer Rim/unknown//Atravis/Tosste,,,YES,,,Planet,,,L,19,,,,,,NO,NO,exact,Essential Atlas/,,"oceans (historic), rocky flat lands (modern)",,"Tosste once home to billions of lifeforms, but lost its ocean and other water at some point; young Maul introduced to the Force here by Sidious, who flung rocks and crushed boulders together; under CIS control at end of CW; site of a Western Reaches Operation battle during Imperial Reconquest of the Rim in 17 BBY; Imperial starfighters defeated Guun Cutlax and Iska Pirates here",,1,,,leaflet-tooltip,2865,,,,,
24eac20e-9561-589c-922b-6f770f456c84,10234,Vanan,Vanan,,,Outer Rim/unknown//Atravis/Vanan,,,,YES,,Planet,,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,volcanoes,,,,,,,,,,,,,
464a0288-a98e-5c27-9adb-89edb47fe4f3,10235,Tortali Platform,Tortali Platform,,,Outer Rim/unknown//Airam/Tortali IV,,,,YES,,Artificial object,Space Station,,L,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,"Imperial XQ3 Platform presumably used as customs checkpoint; heavily armed, carried squadron of TIE Interceptors & Bombers; Rebels sent a strike force of X-wings and Y-wings (with A-wing escorts) to destroy the platform)",,,,,,,,,,,
b6406a8c-3471-5766-8076-f90f6a222042,10236,Almar system,Almar system,,,Outer Rim/unknown//Sluis/Almar,,,,YES,,Star System,,,M,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,,,,,https://starwars.fandom.com/wiki/Almar_system,,,,,,,,,,
f16e462b-2526-5c91-8582-15e9b76edf72,10237,Orto system,Orto system,,,Sluis Sector,,,,YES,,Star System,,,,,146.339,-910.468,,,,,,,,,,,,https://starwars.fandom.com/wiki/Orto_system,,,,,,,,,,
0a0d9be6-88c8-5314-979d-405180b0456b,10238,Orto,Orto,,,Outer Rim/unknown//Sluis/Orto,,,,YES,,Planet,,,M,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,Ortolan,"frozen wastelands, massive ice caps, mines, farms",,"small, cold planet in highly elliptical orbit (possibly caused by ancient cometary impact) around red dwarf star; all life forms over 200 kg were driven to extinction and lack of food; growing season was short and only at equatorial latitudes; neutral in CW until Financial Minister declared CIS allegiance, but world was liberated by Ortolan Jedi Knight; Empire established several processing centers here but Ortolans also traded with Rebels",,,,,,,,,,,
ff2e8eef-8f83-5330-a0ae-1a7625b977c6,10239,Canoliss IV,Canoliss IV,,,Outer Rim/unknown//Sluis/Canoliss,,,,YES,,Planet,,,M,19,,,,,,NO,NO,grid square/sector,Essential Atlas/,Cannolite,,,"Cannolite: culture based on three-dimensional mathmatics, causing problems for visiting offworlders (exemplified in locking mechanisms for doors, which few non-Cannolites could operate",,,,,,,,,,,
c6498353-b93d-52be-b6ee-6cdd1eeab306,10240,Praesitlyn system,Praesitlyn system,,,Sluis Sector,,,,YES,,Star System,,,,,161.788,-913.284,,,,,,,,,,,,https://starwars.fandom.com/wiki/Praesitlyn_system,,,,,,,,,,
d2aa721d-719a-56e2-a15b-75a33102a0f3,10241,Praesitlyn,Praesitlyn,,,Outer Rim/unknown//Sluis/Praesitlyn,,,,YES,,Planet,,,M,19,,,,,,NO,NO,exact,Essential Atlas/,,"forests, deserts, mesas, oceans",,"within 60 LY of Bpfassh; location of Intergalactic Communications Center (key HoloNet relay for Republic, Empire, and NR, located 150m km from center of a major continent); strategic asset during CW; planet buffeted by sudden dust storms; fierce Battle of Praesitlyn fought here",,,,,,,,,,,
82dea260-aee7-5a3a-9ba2-b8e8f7e96ad5,10242,Sluis system,Sluis system,,,Sluis Sector,,,YES,YES,,Star System,,,,,161.659161,-915.264298,,,,,,,,,,,,https://starwars.fandom.com/wiki/Sluis_system,,,,,,,,,,
ddc15b6f-b582-5b32-bbd6-62590800e3e2,10243,Sluis Van,Sluis Van,,,Outer Rim/unknown//Sluis/Sluis,,,YES,,,Planet,,,M,19,,,,,,NO,NO,exact,"Essential Atlas, TFA RPG Beginner Game/",Sluissi,"rocky, industrial",,,,0,VRAI,left,leaflet-tooltip,2767,,,,,
95c3971f-1eff-56e4-aa24-8bd0baf9968e,10244,Sluis Van Shipyards,Sluis Van Shipyards,,,Outer Rim/unknown/6301/Sluis/Sluis,,,,YES,,Artificial object,Space Station,,M,19,,,,,,NO,NO,exact,"Essential Atlas, TFA RPG Beginner Game/",,,,"series of orbital shipbuilding complexes considered to be the best of its kind in Outer Rim, but also one of the slowest due to bureaucracy and because Sluissi regarded shipbuilding akin to a form of art; at one point built up to encircle entire world",,,,,,,,,,,
